AreaManagerId,SellingPointId,StartDateSellingPoint,EndDateSellingPoint,SellingPointDesc,Lat,Lon
505,7831,20130101,,Kunstminplaats,51.81393,4.677291
505,7831,20130101,,Ferdinand Bolsingel-Noord,51.81011,4.673771
505,7814,20170703,,Spuiboulevard-Stadskantoor,51.81191,4.660756
505,7831,20130101,,Oudenhovenstraat-J. de Wittstraat,51.80947,4.667502
505,7832,20130101,20170703,Spuiweg-Noord,51.81137,4.663441
505,7811,20130101,,Botermarkt,51.8164,4.668102
505,7831,20130101,,Geldelozepad-West,51.81124,4.658754
505,7842,20130101,,Karel Lotsyweg,51.7931,4.681904
599,560,20141110,,Sint-Jobskade,51.9052323,4.462085799
505,7821,20130101,,Binnen Walevest,51.81677,4.662933
505,7811,20130101,,Nieuwbrug,51.81713,4.668206
505,7821,20130101,,Binnenkalkhaven-Zuid,51.81236,4.655173
505,7831,20130101,,Van Hoogstratensingel,51.81219,4.676179
505,7831,20130101,,Blekersdijk-Zuid,51.80968,4.672252
505,7812,20130101,,Prinsenstraat,51.81372,4.658742
505,7831,20130101,,A. van Bleijenburgstraat-West,51.80963,4.669671
505,7831,20130101,,Burg. De Raadtsingel-West,51.8082,4.662967
599,340,20141126,,Putselaan,51.89756008,4.497474014
505,7832,20130101,20170703,Johan de Wittstraat,51.80961,4.668284
505,7833,20130101,20170703,Burg De Raadtsingel (station),51.80799,4.665048
599,630,20150223,,'s-Gravenweg,51.92331276,4.522613634
599,320,20141126,,Willem Molenbroekplein,51.90682714,4.496917067
505,7831,20130101,,Toulonselaan-West,51.80778,4.674603
505,7831,20130101,,Kromhout-Warmoezierspad,51.81319,4.672747
505,7851,20130101,,P. Energiehuis,51.81618,4.680237
505,7831,20130101,,Chris J. Walsonstraat-Zuid,51.8137,4.6797
599,530,20141110,,Heemraadssingel,51.91928486,4.454705282
505,7831,20130101,,Muys van Holystraat-Beverwijcksplein,51.80972,4.665987
599,750,20150223,,Heer Vrankestraat,51.94044121,4.48053912
505,7831,20130101,,Godfried Schalckensingel-Hallincqlaan,51.81367,4.677429
505,7821,20130101,,Wijngaardstraat-Nieuwkerksplein,51.81798,4.672613
505,7811,20130101,,Houttuinen,51.81484,4.661312
505,7831,20130101,,Stationsweg,51.80842,4.66836
599,540,20141110,,Coolhaven,51.90753592,4.455799987
505,7821,20130101,,Hooikade,51.81529,4.659104
505,7831,20130101,,Hoge Bakstraat,51.80995,4.656847
505,7821,20130101,,Binnen Kalkhaven-Noord,51.81327,4.656524
505,7812,20130101,20170703,Spuiboulevard,51.81187,4.662812
505,7821,20130101,,Voorstraat-Heer Heymansuysstraat,51.81803,4.670795
505,7811,20130101,,Grote Markt-Varkenmarkt,51.81658,4.666394
505,7821,20130101,,Merwekade-Midden,51.81966,4.673186
505,7831,20130101,,Van Strijsingel-Gen. Vd Heijdenstraat,51.81025,4.659783
505,7821,20130101,,Stek,51.81612,4.672669
505,7831,20130101,,Cornelis de Wittstraat-Binnenterrein,51.81141,4.67104
505,7831,20130101,,Hallincqlaan-Groenedijk,51.81268,4.679559
599,503,20141110,,Nieuwe Binnenweg,51.91347148,4.461536801
505,7835,20170703,,Spuiweg-Noord,51.81137,4.663441
505,7831,20130101,,Singel-Beverwijckstraat,51.80933,4.666014
505,7811,20130101,,Varkenmarkt,51.81617,4.665567
505,7831,20130101,,Albert Cuypsingel-West,51.80952,4.664823
505,7813,20130101,,Lange Breestraat,51.81329,4.666182
505,7842,20130101,,Karel Lotsyweg,51.79296,4.682134
505,7821,20130101,,Wijnstraat-Mattenkade,51.81923,4.670218
363,14541,20060404,,VRIJHEIDSLAAN 16 T/O_BORD,52.34714679,4.910140009
363,16827,20081016,,IJburglaan 1681,52.3510936,5.003346757
301,9722,20130118,,Verkooppunt Rozengracht,52.14313445,6.19363795
546,7111,20160718,,Prins Hendrikplein,52.16445692,4.497772778
363,19752,20180628,,Ridderspoorweg 75_BORD,52.3973727,4.905813109
518,1588,19930614,,BEZUIDENHOUTSEWEG 151 (2008),52.08585429,4.331409645
80,8986,20120101,20500101,,53.20117494,5.789578
518,2258,20130701,,LEYWEG 574 (4708),52.05417398,4.269996458
518,2240,20100701,,BEUKSTR 96 (4323),52.07848403,4.27217315
363,12137,20060404,,OVERTOOM 408 T/O,52.36013331,4.864466032
518,2256,19970827,,DELFTSELAAN 98 (2862),52.06904196,4.29599617
518,2244,20130701,,VOLENDAMLAAN 108 (4750),52.06207388,4.271397657
402,35082,20130326,,Schil,52.22502656,5.167472356
518,1565,19921105,,PRINSESSEGRACHT 9 (437),52.08176673,4.319635098
473,236107,20120101,,,52.36856196,4.522176659
363,15832,20131010,,Amstelstroomlaan_BORD,52.33794598,4.919955227
518,2246,20140201,,LINNAEUSSTR 165 (4921),52.05793029,4.326368442
363,19755,20180628,,Ridderspoorweg 210_BORD,52.39588582,4.904259752
363,16163,20060404,,ZAANSTRAAT 105 T/O_BORD,52.38839484,4.877433142
363,13713,20060404,,TRANSVAALSTRAAT 93 T/H,52.35439143,4.924448368
518,1707,19930720,,VD BOSCHSTR  (2150),52.07821614,4.333386958
363,15613,20060404,,FAHRENHEITSINGEL 67 T/H,52.34412874,4.924527131
363,13180,20060404,,Albert Cuypstraat 270_BORD,52.35690137,4.898828272
1771,566401,20160101,29991231,Bogardeind,51.4191688,5.558733451
599,580,20141110,,Schiehaven,51.90269331,4.451663853
363,16653,20180620,,Mortelstraat16_BORD,52.36922611,4.952171695
599,350,20150625,,Maashaven Nz.,51.89981955,4.487415097
599,540,20141110,,Willem Buytewechstraat,51.90735529,4.452780402
599,340,20141126,,Putsebocht,51.89358103,4.496246829
599,301,20141126,,Beijerlandselaan,51.89479003,4.510214349
599,950,20141212,,Herenwaard,51.8879715,4.546062691
599,600,20140916,,Oostmaaslaan,51.91801383,4.512655876
599,501,20171108,,Volmarijnstraat,51.91404121,4.462277803
599,50,20141015,,'s-Gravendijkwal,51.91653633,4.463046519
599,50,20141015,,Wijkpark Oude Westen,51.91819053,4.469501495
599,513,20141110,,Grote Visserijstraat,51.91507117,4.442611243
599,10,20141015,,Hoogstraat,51.92299471,4.494187026
599,400,20141103,,Voermanweg,51.94766268,4.554036824
599,631,20140919,,Jacques Perkstraat,51.9231648,4.499183233
935,27503,20140401,,Zwingelput / Jekerkwartier,50.84410237,5.68899849
599,611,20140915,,Admiraal de Ruyterweg,51.92716578,4.485715413
599,500,20141110,,Graaf Florisstraat,51.92017664,4.458162238
599,950,20141212,,Grote Hagen,51.88719348,4.550330412
599,230,20141212,,Mijnsherenplein,51.89340065,4.490592988
599,610,20171122,,Goudse Rijweg,51.92839805,4.490209997
599,510,20141110,,Mathenesserdijk,51.91697344,4.440934476
599,751,20140915,,Zwart Janstraat,51.93416557,4.47564024
599,711,20140915,,Teilingerstraat,51.92863526,4.475376973
599,11,20141015,,Zijl,51.92052662,4.485079152
599,10,20141015,,Groenendaal,51.9213643,4.492039012
599,231,20141212,,Zuidplein,51.88917236,4.491104621
599,900,20150624,,Cor Kieboomplein,51.8971969,4.521877728
599,730,20140915,,Statensingel,51.93004132,4.46460665
599,751,20140915,,Bergweg,51.93377217,4.47383216
599,633,20140919,,Oudedijk,51.92777032,4.508932818
935,27607,20140101,,St. Annalaan,50.8492207,5.67690092
599,11,20141015,,Botersloot,51.9218679,4.488163627
599,910,20141212,,Sluiskreek,51.88271658,4.532980126
599,232,20141212,,Dordtselaan,51.8915546,4.493777993
599,330,20161021,,Martinus Steijnstraat,51.89996659,4.505216217
599,740,20140915,,Bentincklaan,51.92434639,4.455717004
599,800,20141126,,Kleiweg,51.94539997,4.478582913
599,930,20141212,,Hordijk,51.87939136,4.540708453
599,120,20141015,,Parklaan,51.90757923,4.475388454
599,600,20140916,,Oostmaaslaan,51.9198832,4.505212666
687,21658,20190901,,Meestoof 1,51.49916195,3.622350222
599,510,20141110,,Spartapark-Noord,51.92008361,4.432830239
599,570,20141110,,Schiedamseweg Beneden,51.91415292,4.420863659
599,760,20140915,,Gordelweg,51.93957019,4.473116984
599,730,20140915,,Van Houtenstraat,51.930933,4.461155889
599,42,20161024,,Westzeedijk,51.91093411,4.474424215
599,751,20160919,,Noordmolenstraat,51.93192243,4.481815077
599,50,20141015,,Zijdewindestraat,51.9216291,4.464285829
599,301,20141126,,Groene Hilledijk,51.8917143,4.508854288
599,350,20150625,,Maashaven Nz.,51.900633,4.491239985
599,721,20140915,,Statenweg,51.93086032,4.457979558
599,232,20141212,,Dordtselaan,51.89352184,4.493671432
599,633,20140919,,Oudedijk,51.92860421,4.507018842
599,20,20150622,,Haringvliet,51.92050482,4.497655597
599,930,20141212,,Klamdijk,51.880918,4.541790069
599,950,20141212,,Groeninx van Zoelenlaan,51.88594578,4.547013784
599,700,20140915,,Proveniersstraat,51.92717789,4.472761773
599,30,20170110,,Delftsestraat,51.9249645,4.475940797
599,300,20141126,,Putselaan,51.89820738,4.506589113
599,51,20141015,,Nieuwe Binnenweg,51.9157648,4.467051371
935,27661,20140401,,Prins Bisschopsingel incl Prins Hessen Casselstraat,50.84281276,5.693995971
80,8924,20120101,20500101,,53.20238525,5.802842199
687,21630,20190901,20190627,Hof van Tange,51.49672745,3.605460585
826,26236,20121101,,Schapendries 7,51.64294931,4.860799758
363,15745,20060404,,ROBERT KOCHPLANTSOEN 6_BORD,52.3477633,4.935945895
363,10421,20060404,,OUDEZIJDS VOORBURGWAL 308 T/O,52.3701649,4.894366048
935,27512,20140401,20190129,Bassin,50.85657608,5.690461537
518,2238,20131001,,MELOENSTR 1 (4604),52.06975722,4.258883979
363,18011,20060404,,BURGEMEESTER DE VLUGTLAAN 21 HOEK,52.38092837,4.825401007
363,18401,20060608,,Archangelkade t/o 43_BORD,52.39584703,4.872114727
917,45056,20150101,,Tegenover Akerstraat  62,50.88490971,5.981643338
687,21630,20190901,,Hof van Tange,51.49672745,3.605348676
363,13436,20060404,,Stadionkade 94_BORD,52.34382647,4.865950176
479,75062,20130514,,1152,52.43730853,4.812321399
518,2240,20100701,,FAHRENHEITSTR 620 (4329),52.07991416,4.268184908
363,12004,20060404,,VONDELSTRAAT 26 T/H,52.36245833,4.878198876
363,17062,20160114,,Haardstee 17,52.31050676,4.952309208
935,27616,20140101,,Hertogsingel 1 / Emmaplein / perceel 20,50.84836575,5.678154665
363,18221,20171025,,Donauweg 8_BORD,52.39609779,4.839035043
363,19745,20180620,,Buiksloterdijk51_AUTOMAAT,52.40050162,4.923260217
363,19568,20120209,,Bosplaat 2,52.39983276,4.946279396
363,19757,20180628,,Klaprozenweg 74_BORD,52.40111725,4.901547478
363,19758,20180628,,Buikslotermeerweg t/h 9H_BORD,52.38424785,4.906224374
363,11000,20060404,,WESTERSTRAAT 405 T/H,52.37759183,4.879436381
518,2246,20140201,,LAAKKADE 403 (4878),52.05892494,4.316574082
363,19531,20090302,,Het Hoogt 193,52.39778094,4.937041484
363,15186,20090721,,Nicolaas Japiksestraat 18,52.36218216,4.828460325
301,9711,20130118,,Verkooppunt Isendoornstraat,52.14299006,6.200123177
363,15080,20070801,,JAN TOOROPSTRAAT 11,52.36027301,4.836461906
363,18704,20060404,,EUROPA-BOULEVARD 10 T/H,52.33184271,4.890540003
363,12605,20060404,,Rietwijkerstraat 52,52.34960005,4.847546728
518,2246,20140201,,BEETSSTR 158 (4818),52.05212825,4.310761636
363,19626,20180430,,Meeuwenlaan t/o 5,52.38301617,4.910127138
80,8909,20120101,20500101,,53.19818769,5.792976429
363,13327,20060404,,Willemsparkweg 190,52.35570754,4.869321718
361,72014,20120604,,,52.63052234,4.736739684
381,25414,20150901,20160706,Boekweitplein,52.27448716,5.166829088
363,15071,20070801,,NACHTWACHTLAAN 332_BORD,52.36340598,4.84422107
363,15079,20070813,,JAN SLUIJTERSSTRAAT 5,52.35993879,4.838820437
518,1764,19931115,,LAAN  (2262),52.0754539,4.306481005
599,50,20141015,20190128,Bajonetstraat,51.91709737,4.46456486
363,16214,20060404,,TRANSFORMATORWEG 6 T/O,52.39290237,4.861189896
405,21502,20140601,,Spoorstraat,52.64271079,5.05744484
363,19698,20180502,,Hortensiastraat t/o 20,52.39446916,4.914503603
363,12202,20060404,,DE CLERCQSTRAAT 127 T/O,52.36993635,4.865479104
160,77724,20130101,,Admiraal Helfrichstraat,52.57395638,6.620734845
363,10927,20060404,,TAANDWARSSTRAAT 64 T/O_BORD,52.38808131,4.888586786
173,5024,20150520,,Vestingstraat,52.31233827,6.924928654
935,27768,20140401,20190129,Wycker Brugstraat 27,50.84944415,5.699655424
363,10211,20060404,,KEIZERSGRACHT 515 T/O_BORD,52.36493031,4.888597388
363,15217,20090721,,Guggenheimlaan 20,52.36781431,4.829559698
518,1608,19921106,,HET KLEINE LOO 408 (1259),52.09221862,4.358692477
935,27634,20140401,,Proosdijweg 1 / Gerard van Wermweg,50.84525839,5.676745111
935,27564,20140101,,Fons Olterdissenstr/Christiaan Sterckstr.,50.85510225,5.669566686
935,27852,20140401,,Eburonenweg 45,50.85004385,5.714390984
935,27858,20140401,,Koningsplein 101,50.84997433,5.712341738
935,27696,20140401,,Papenweg 4 / rotonde perc 1,50.84009272,5.693585376
935,27812,20140401,,Scharnerweg 54,50.84891637,5.716502894
363,13698,20060404,,TRANSVAALKADE 109 T/O,52.35131847,4.919073562
114,78124,20140101,,Kapelstraat (t.h.v. de muziekschool),52.78284044,6.900509604
518,2246,20140201,,GOEVERNEURLAAN 519 (4864),52.05715214,4.317454788
363,15201,20090721,,Boymansweg 41,52.36415697,4.827425476
518,1959,19970827,,KAAPSTR 48 (2909),52.06459024,4.29410616
363,12534,20060404,,Gerrit van der Veenstraat  102,52.34896375,4.873367839
1883,20750,20151101,,GELEEN - RIJKSWEG CENTRUM,50.96747149,5.828263813
363,16180,20060404,,ZAANHOF 134 T/H,52.3921883,4.871996642
363,16726,20060404,,KRAMATWEG 80 T/O,52.35959721,4.944989872
518,1809,19940912,,MALLEMOLEN  (2356),52.08881547,4.310272886
518,2253,20131001,,RANONKELSTR 241 (4793),52.07610616,4.252837827
518,2240,20100429,,IEPLAAN 207 (4342),52.08245522,4.272746353
861,25518,20161110,,Parkeergarage meiveld,51.42081738,5.404606932
363,15006,20070801,,VLAARDINGENLAAN 1,52.34691741,4.844893205
363,12709,20080918,,Generaal vetterstraat,52.34383186,4.84668286
518,1616,20061115,,DIERENSELAAN 24 (3773),52.06690214,4.286011856
518,2100,19960416,,GRONINGSESTR 281 (2474),52.11385612,4.292692571
917,45048,20150101,,Coriovallumstraat 19,50.88514269,5.975274473
518,1731,19931018,,LN V ROOS EN DOORN  (2225),52.0859629,4.313546699
363,13145,20060404,,Jozef Israelskade 93,52.34917449,4.903066762
935,27703,20140401,,Burg. Ceulenstraat 2,50.83585679,5.692954124
599,21,20141015,20190128,Boompjes,51.91590686,4.489154776
363,15204,20090721,,Singerstraat 109 hoek Lakenhalstraat,52.36475143,4.832467931
363,19073,20070131,,Merlijnstraat 19,52.37972273,4.85407571
935,27782,20140401,,Franciscus Romanusweg / Topfit,50.85288234,5.698763733
518,2227,20061115,,ESCAMPLAAN 218 (3775),52.06357374,4.27459331
935,27707,20140101,,Observantenweg 2 / perc 60,50.83736264,5.689988608
537,236309,20130101,20180416,Princestraat Zuid,52.20315752,4.393459789
518,2003,19971030,,BURG V KARNEBEEKLAAN 1 (3066),52.08760898,4.298983567
363,13038,20060404,,van Woustraat 22,52.35680099,4.899604372
363,19756,20180628,,Ridderspoorweg 210 to_BORD,52.3959745,4.904002091
777,9461,20130901,,Bijvang,51.56685089,4.637598135
513,28003,20150101,,Jan van Beaumontstraat 17,52.01912786,4.712815433
363,10841,20060404,,PRINS HENDRIKKADE 163 T/H,52.37210872,4.909061704
363,13304,20060404,,Jacob Obrechtstraat 41,52.3552933,4.875901561
917,45043,20150101,,Rector Driessenweg,50.88630788,5.984866818
363,19754,20180628,,Ridderspoorweg 127 to_BORD,52.39627205,4.904354556
518,2241,20101011,,J MARISSTR 129 (4411),52.06438397,4.310952954
642,7892,20140414,,705 Zomerlust,51.81770296,4.657393018
381,25428,20150901,20160706,Huizerweg,52.27413371,5.16895741
363,17015,20120529,,Barbusselaan 196_BORD,52.3200001,4.94448972
518,2234,20090201,,RUSTHOEKSTR 32 (3939),52.10136612,4.28150335
363,16808,20080414,,Maria Austriastraat 827,52.35607897,4.996579504
935,27669,20140101,,St. Pieterskade-Zuid t.o. Parkweg,50.8407839,5.695786775
537,236401,20130101,22200101,Parklaan  t.h.v. huisnr. 78,52.1992106,4.398415841
518,2252,20081001,,MIENT 76 (3904),52.07100233,4.270521701
363,17037,20120529,,Raoul Wallenbergstraat 38_BORD,52.31712201,4.952797328
363,12068,20060404,,DA COSTAKADE 204,52.36640251,4.873991251
153,8057,20110101,20500101,,52.21433338,6.888465557
518,1773,19921105,,TOUSSAINTKADE 43 (2279),52.08142583,4.302062203
518,2246,20140201,,DE GENESTETLAAN 141 (4934),52.05785248,4.321976167
119,77835,20151119,,Barend Schuurmanstraat,52.69469819,6.187365405
363,19750,20180628,,Hulstweg 8_BORD,52.39701038,4.908492869
363,19748,20180620,,Buikslotermeerdijk81_BORD,52.40185087,4.923949919
363,19751,20180628,,Ridderspoorweg 61_BORD,52.39757466,4.906023273
363,16216,20080805,,Vredenhofpad 1_BORD,52.38486472,4.861084084
363,13374,20060404,,De Lairessestraat 172,52.35229888,4.866396363
537,236402,20130101,22200101,Parklaan  t.h.v. huisnr. 68,52.19863528,4.396950071
513,28001,20150101,,Raam 89,52.00860174,4.707782944
362,21787,20170324,,"Randwijck, Catharina van Clevepark",52.31984914,4.863287539
687,21606,20190901,,Bodenplaats,51.49937357,3.610076715
687,21701,20190901,,Suikerpoort,51.50185908,3.617270437
363,15819,20081219,,H.J.E.Wenckebachweg 81B,52.33852419,4.926600417
405,21504,20140601,,Kerkplein,52.64051712,5.059979677
518,2241,20101011,,V DIJCKSTR 17 (4436),52.06954388,4.306280557
518,1667,19930614,,A V HANNOVERSTR 10 (1990),52.07953064,4.343247716
362,21760,20160901,,Ten noordoosten van Stadshart,52.30756651,4.863336432
363,16207,20180601,,Houthavenkade 21_BORD,52.39423852,4.877053293
687,21650,20190901,,Londensekaai 1,51.49824,3.61752
439,7914,20080415,,Koemarkt,52.5081192,4.949766334
363,13559,20060404,,WEESPERZIJDE 136 T/O,52.34939347,4.912565564
537,236311,20130101,20180416,Princestraat Noord,52.20432138,4.394521743
484,21200,20150501,,Dr.A.D.Sacharovlaan,52.12788172,4.655710681
402,35166,20130326,,BS_AKN,52.22776758,5.164599651
479,75034,20130514,,1145,52.44287949,4.817733949
518,2259,20120701,,TELEXSTR 3 (4552),52.05877674,4.304489717
599,50,20181113,,Bajonetstraat,51.91708422,4.46456356
363,13228,20060404,,Moreelsestraat 35,52.3551727,4.882281757
363,19747,20180620,,J.H.Hisgenpad13_BORD,52.40108831,4.924800829
518,2263,20171130,,HELMSTR 11 (5427),52.10104885,4.276426497
402,35021,20130326,,S_Emma,52.22100711,5.179384852
363,14166,20060404,,Willen de Zwijgerlaan t/g 135_BORD,52.37428853,4.862815576
935,27898,20140101,,Aalm. Roumenstraat 1/ Leo Moonenstraat,50.8439213,5.708540276
518,2246,20140201,,NOORDPOLDERKADE 95 (4970),52.06428491,4.332593928
363,10134,20060404,,PRINSENGRACHT 674 T/O_BORD,52.3618525,4.893101126
363,19753,20180628,,Ridderspoorweg 127_BORD,52.39620588,4.904630309
518,2057,19990908,,A SCHEFFERSTR 195 (3239),52.09575751,4.336653118
363,16678,20060404,,SURINAMEKADE 22 T/O,52.37754816,4.939176321
518,2094,19991027,,V MEERKERKESTR  (3387),52.094856,4.324044152
363,16652,20180620,,Bottelaarijstraat 291_BORD,52.36882886,4.950965256
518,1684,19930614,,MARIASTR 42 (2022),52.08452373,4.33651253
518,2247,20140201,,CALANDKADE  (5003),52.06162896,4.314469565
512,21005,20140902,,Groenmarkt,51.82967438,4.973843867
363,12611,20060404,,Rijnsburgstraat 10,52.34835991,4.851052596
363,15770,20060404,,ZUIVELPLEIN 9 T/O,52.33980385,4.946176838
363,10916,20060404,,KORTE MARNIXSTRAAT 10 T/H_BORD,52.38432621,4.882824495
518,1944,19970626,,STUYVESANTPLEIN 13 (2831),52.08410359,4.343185899
363,14143,20060404,,James Cookstraat t/h 36_BORD,52.37217919,4.852124704
90,51229,20130702,,Kade V,53.10708155,6.106826244
363,19006,20070131,,Erik de Roodestraat 2,52.37321336,4.844379763
518,1959,19970827,,KAAPSEPLEIN 31 (2902),52.06158043,4.296948041
518,2100,20000121,,G DEYNOOTWEG 1344 (3395),52.11679276,4.287562564
518,2253,20131001,,ASTERSTR 54 (4806),52.0740527,4.259091894
203,34213,20120110,,Kapteijnstraat,52.14206311,5.587119485
599,510,20141110,20190128,Mathenesserdijk,51.91319216,4.445330011
281,4011,20160101,,Damstraat,51.8871228,5.437161638
363,12062,20060404,,DA COSTAKADE 15 T/O_BORD,52.37282065,4.873424048
363,11048,20060404,,MARNIXKADE 109 T/H_BORD,52.37541329,4.876567837
363,12124,20060404,,JAN PIETER HEIJESTRAAT 133 T/H,52.36183908,4.864634576
935,27517,20140101,,Statensingel 5 /Laag Frankrijk - Kazematten/ 42,50.85325232,5.682490683
935,27630,20140401,,Gerard van Wermweg / Ambachtsweg,50.84571073,5.678370507
935,27892,20140401,,Jonkheer Ruysstraat 1 / perceel 61,50.84220195,5.704584286
518,2256,19970827,,RUIJSDAELSTR 32 (2942),52.06935781,4.299919455
687,21710,20190901,,Zuidsingel 1,51.50299,3.61358
599,341,20190109,,Lange Hilleweg,51.89343104,4.501506665
363,19118,20070206,,Bestevaarstraat 215,52.37942734,4.857508827
687,21674,20190901,,Havendijkstraat,51.50037,3.62589
363,16524,20120910,,Zeeburgerdijk 71,52.36619305,4.935649467
687,21608,20190901,,Branderijmolengang 1,51.50534348,3.615065109
363,14661,20060404,,AMSTELDIJK 196 T/H_BORD,52.34184122,4.913752417
479,75030,20130514,,1140,52.44518652,4.81419664
363,11250,20060404,,PLANTAGE MIDDENLAAN 52 T/H,52.36525858,4.914898041
599,51,20181113,,Museumstraat,51.91650997,4.470920423
363,15213,20090721,,Hermitagelaan 11,52.36676218,4.829587491
363,12132,20060404,,KINKERSTRAAT 353 T/O,52.36437491,4.861221086
363,15678,20100301,,Voorland pad,52.34506493,4.956096745
715,45340,20180703,,Suikerplein,51.23058412,3.794303991
546,7006,20150908,,Doezastraat,52.15433774,4.489583768
537,236335,20130101,22200101,Andreasplein hoek Boulevard,52.2029803,4.392428592
518,1645,20041005,,MESDAGSTR 14 (3676),52.08819862,4.31958848
518,1836,19950410,,KORTENAERKADE 12 (2416),52.08366763,4.302998641
479,75022,20130514,,1105,52.44210993,4.821406723
513,28003,20150101,,Statensingel 62,52.01975561,4.71034007
363,15008,20070801,,VOORBURGSTRAAT 17,52.34850371,4.843373955
917,45016,20150101,,Bongerd 25,50.88841095,5.980046569
153,8137,20150715,20500101,,52.22735775,6.895940443
363,12531,20060404,,Raphaelstraat 20,52.34883742,4.869783155
80,8934,20120101,20500101,,53.20500355,5.797439299
537,236321,20130101,22200101,Kon. Wilhelminastraat hoek Kon. Emmastraat Z-zijde,52.20569989,4.396089785
473,236137,20120101,,,52.38125858,4.533037361
363,13488,20060404,,Amstelveenseweg  94_BORD,52.35567467,4.854977403
935,27866,20140101,,Heerderdwarsstraat2/Heerderweg,50.84494483,5.712319299
518,2227,20061114,,APELDOORNSELAAN 136 (3764),52.06851251,4.282866866
363,15135,20070803,,KAREL KLINKENBERGSTRAAT 53,52.36724612,4.835811655
518,2240,20100701,,ESDOORNSTR 30 (4328),52.08010385,4.270613533
363,10707,20060404,,LEIDSEGRACHT 70 T/O_BORD,52.36609199,4.882301234
203,34229,20120110,,Van Prinstererlaan,52.14189108,5.582092616
518,1729,19931018,,KANONSTR  (2222),52.08371476,4.316190015
363,16754,20060404,,NIASSTRAAT 56 T/H,52.36471547,4.945231844
1883,20710,20151101,,SITTARD - OVERHOVENERSTRAAT,51.00146157,5.864584421
935,27681,20140401,,Luikerweg 2 / Jekerweg,50.83894108,5.686811539
518,1920,19960520,,ZORGVLIETSTR 90 (2617),52.07850982,4.296640894
518,1959,20000906,,SPIONKOPSTR 13 (3465),52.06102997,4.295482022
518,1575,20010518,,HOGEWAL 16 (3506),52.0831945,4.302883803
363,13443,20060404,,Patroclosstraat 1,52.34615802,4.866077279
363,18925,20120209,,Reimersbeek 13,52.32408351,4.878084685
363,19760,20180706,,kaarsjeskruidstraat 26_BORD,52.39875177,4.90511542
717,4318,20130101,,,51.585806,3.630532022
935,27550,20140101,,Ravelijnstraat 2 / school,50.85471985,5.674026468
363,14052,20060404,,Orteliuskade t/o 64,52.36904291,4.848690246
935,27792,20140101,,Fr. Romanusweg 1 / perceel 32,50.85442025,5.699108021
363,13491,20060404,,Schinkelkade  13,52.35431817,4.853685271
363,19761,20180706,,Monnikskapstraat 52a_BORD,52.39854034,4.904616918
363,12565,20060404,,Andreas Schelfhoutstraat 57,52.35726165,4.850115588
439,7916,20080415,,Plantsoengracht,52.50703847,4.950132004
935,27673,20140101,,St. Hubertuslaan-Zuid / Politie,50.84157181,5.688704189
518,2252,20100101,,KAMPERFOELIESTR 36 (4262),52.0721292,4.267667673
518,2263,20171130,,V BLEISWIJKSTR 143 (5465),52.09395185,4.280046127
518,1682,19930614,,EMMASTR 38 (2018),52.08411969,4.331883434
80,8942,20120101,20500101,,53.20181371,5.799454001
518,2227,20061114,,APELDOORNSELAAN 31 (3761),52.06943125,4.282723318
687,21709,20190901,,Volderijstraat,51.50098,3.608
363,13429,20060404,,V Tuyll v Serooskerkenwg 118_BORD,52.34456437,4.859851235
935,27897,20140101,,Baron van Hövelstraat 1 / perceel 23,50.84383651,5.707930464
518,1547,19921020,,ORANJESTR 2 (364),52.08230653,4.305892072
363,11256,20060404,,SARPHATISTRAAT 594 T/H,52.36444007,4.921080987
363,18861,20111003,,Valkenstein 112,52.32498089,4.870585655
363,13581,20060404,,IEPENPLEIN 100 T/O,52.35590051,4.914770732
777,9455,20130901,,Bisschopsmolenstraat,51.56776343,4.635258427
599,121,20141015,20190128,Vasteland,51.91192538,4.480066532
363,15777,20060404,,BRINK 43 T/O,52.3402566,4.943294897
363,19505,20090302,,Mastbos 13_BORD,52.40249899,4.938787422
546,7044,20150908,,Rapenburg,52.15748671,4.485815983
518,2240,20100701,,HANENBURGLAAN 122 (4334),52.08048449,4.267352336
518,1740,19931020,,H V DOEVERENPLNTS  (2234),52.07189072,4.308213353
687,21638,20190901,,Klein Vlaanderen  2,51.50123,3.60769
518,2240,20100701,,GROOT HERTOGINNELAAN 173 (4331),52.08138952,4.276267743
518,2230,20081001,,GOUDREINETSTR 187 (3857),52.06474609,4.256313428
518,1793,19990908,,OOSTDUINLAAN 167 (3206),52.09898126,4.311164815
1883,20710,20151101,,SITTARD - PRESIDENT KENNEDYSINGEL,50.99631439,5.874328143
363,13733,20060404,,POLDERWEG 116 T/O,52.35857378,4.933481286
153,8144,20110101,20500101,,52.21284166,6.893391648
402,35047,20130326,,Schil,52.22339626,5.182970141
518,2236,20090910,,P KRUGERLAAN 85 (4229),52.06974999,4.287129461
363,12091,20060404,,BILDERDIJKKADE 22 T/H,52.37027529,4.868047806
437,4150,20161001,,Spaklerweg,52.32785476,4.928385757
935,27933,20140401,20190129,Oog van Sint Pieter 1,50.83558379,5.686104164
826,26245,20121101,,Keiweg 115,51.63992209,4.86392821
363,10308,20060404,,HERENGRACHT 335 T/O,52.36954799,4.887029985
267,50800,20140715,,Centrum,52.22287597,5.483191281
599,11,20181102,,Meent,51.92379701,4.485626843
363,12112,20060404,,EERSTE HELMERSSTRAAT 141 T/O,52.36225172,4.870176739
